"PubSID","Code","Abbr","Name"
"0033014304","2730","MEDI","Oncology"
"0035038845","1306","BIOC","Cancer Research"
"0035038845","2720","MEDI","Hematology"
"0031137591","2720","MEDI","Hematology"
"0002202054","2700","MEDI","Medicine (all)"
"0030610687","1303","BIOC","Biochemistry"
"0030610687","1307","BIOC","Cell Biology"
"0030610687","2403","IMMU","Immunology"
"0030610687","2720","MEDI","Hematology"
"15844398784","1303","BIOC","Biochemistry"
"15844398784","1307","BIOC","Cell Biology"
"15844398784","2403","IMMU","Immunology"
"15844398784","2720","MEDI","Hematology"
"0032487923","2700","MEDI","Medicine (all)"
"0035884639","1306","BIOC","Cancer Research"
"0035884639","2730","MEDI","Oncology"
"0000531696","1306","BIOC","Cancer Research"
"0000531696","2700","MEDI","Medicine (all)"
"0000531696","2730","MEDI","Oncology"
"0030610686","1303","BIOC","Biochemistry"
"0030610686","1307","BIOC","Cell Biology"
"0030610686","2403","IMMU","Immunology"
"0030610686","2720","MEDI","Hematology"
"0031657760","1307","BIOC","Cell Biology"
"0031657760","1308","BIOC","Clinical Biochemistry"
"0031657760","1314","BIOC","Physiology"
"0033779445","1306","BIOC","Cancer Research"
"0033779445","2720","MEDI","Hematology"
"0033168034","1306","BIOC","Cancer Research"
"0033168034","2730","MEDI","Oncology"
"0032933610","2720","MEDI","Hematology"
"0034680928","1303","BIOC","Biochemistry"
"18844477979","1306","BIOC","Cancer Research"
"18844477979","2730","MEDI","Oncology"
"0034142368","2720","MEDI","Hematology"
"0034743735","1306","BIOC","Cancer Research"
"0034743735","2703","MEDI","Anesthesiology and Pain Medicine"
"0034743735","2720","MEDI","Hematology"
"0030934542","1306","BIOC","Cancer Research"
"0030934542","1311","BIOC","Genetics"
"0032079490","2720","MEDI","Hematology"
"0031662921","1306","BIOC","Cancer Research"
"0031662921","1311","BIOC","Genetics"
"0035885928","2720","MEDI","Hematology"
"0035383839","1303","BIOC","Biochemistry"
"0035383839","1307","BIOC","Cell Biology"
"0035383839","2403","IMMU","Immunology"
"0035383839","2720","MEDI","Hematology"
"0032822709","1306","BIOC","Cancer Research"
"0032822709","2720","MEDI","Hematology"
"0032822709","2730","MEDI","Oncology"
"7144256540","2720","MEDI","Hematology"
"0030749221","2720","MEDI","Hematology"
"15644370596","1306","BIOC","Cancer Research"
"15644370596","2730","MEDI","Oncology"
"0035132040","2720","MEDI","Hematology"
"0033258250","1311","BIOC","Genetics"
"0028233960","1306","BIOC","Cancer Research"
"0028233960","2720","MEDI","Hematology"
"0033991906","1306","BIOC","Cancer Research"
"0033991906","1311","BIOC","Genetics"
"0033991906","1312","BIOC","Molecular Biology"
"0029098199","1303","BIOC","Biochemistry"
"0029098199","1307","BIOC","Cell Biology"
"0029098199","2403","IMMU","Immunology"
"0029098199","2720","MEDI","Hematology"
"0025854383","2700","MEDI","Medicine (all)"
"0027997798","2720","MEDI","Hematology"
"18144451171","2720","MEDI","Hematology"
"0031470510","2720","MEDI","Hematology"
"0029005051","2720","MEDI","Hematology"
"0031034771","1306","BIOC","Cancer Research"
"0031034771","2700","MEDI","Medicine (all)"
"0031034771","2730","MEDI","Oncology"
"10144250938","2734","MEDI","Pathology and Forensic Medicine"
"13344250478","2720","MEDI","Hematology"
"0030827311","2720","MEDI","Hematology"
"0030874462","2720","MEDI","Hematology"
"0032211172","1303","BIOC","Biochemistry"
"0032211172","1307","BIOC","Cell Biology"
"0032211172","2403","IMMU","Immunology"
"0032211172","2720","MEDI","Hematology"
"0028307601","2720","MEDI","Hematology"
"0027275074","2720","MEDI","Hematology"
"0027439395","2700","MEDI","Medicine (all)"
"0031840623","2720","MEDI","Hematology"
"0032748325","2720","MEDI","Hematology"
"0035869422","2720","MEDI","Hematology"
"0035672953","2720","MEDI","Hematology"
"0029100438","2720","MEDI","Hematology"
"0033962014","2720","MEDI","Hematology"
"0034667532","1303","BIOC","Biochemistry"
"0034667532","1307","BIOC","Cell Biology"
"0034667532","2403","IMMU","Immunology"
"0034667532","2720","MEDI","Hematology"
"18744419356","2720","MEDI","Hematology"
"0033585485","1306","BIOC","Cancer Research"
"0033585485","2730","MEDI","Oncology"
"0030766684","2720","MEDI","Hematology"
"0033954540","1306","BIOC","Cancer Research"
"0033954540","2720","MEDI","Hematology"
"0033954540","2730","MEDI","Oncology"
"0033637411","2720","MEDI","Hematology"
"0033637411","2730","MEDI","Oncology"
"0033786192","2730","MEDI","Oncology"
"0028114790","1306","BIOC","Cancer Research"
"0028114790","2720","MEDI","Hematology"
"0030749222","2720","MEDI","Hematology"
"0035080416","1306","BIOC","Cancer Research"
"0035080416","2720","MEDI","Hematology"
"2742529418","1307","BIOC","Cell Biology"
"2742529418","1311","BIOC","Genetics"
"0022626874","1000","MULT","Multidisciplinary"
"0027955112","1000","MULT","Multidisciplinary"
"0029126850","1105","AGRI","Ecology, Evolution, Behavior and Systematics"
"0029126850","1311","BIOC","Genetics"
"0029126850","1312","BIOC","Molecular Biology"
"0030986854","1307","BIOC","Cell Biology"
"0030986854","1308","BIOC","Clinical Biochemistry"
"0030986854","2702","MEDI","Anatomy"
"0024687135","1309","BIOC","Developmental Biology"
"0024687135","1311","BIOC","Genetics"
"0026475653","1306","BIOC","Cancer Research"
"0026475653","2730","MEDI","Oncology"
"0026642099","2720","MEDI","Hematology"
"0025077796","1307","BIOC","Cell Biology"
"0025077796","1312","BIOC","Molecular Biology"
"0026039464","1307","BIOC","Cell Biology"
"0026039464","1311","BIOC","Genetics"
"0026066984","1307","BIOC","Cell Biology"
"0026066984","1311","BIOC","Genetics"
"13044305857","1000","MULT","Multidisciplinary"
"13044305857","1311","BIOC","Genetics"
"0033982484","2702","MEDI","Anatomy"
"0033982484","2734","MEDI","Pathology and Forensic Medicine"
"0031923720","2734","MEDI","Pathology and Forensic Medicine"
"0034194325","1306","BIOC","Cancer Research"
"0034194325","2730","MEDI","Oncology"
"0032983371","2734","MEDI","Pathology and Forensic Medicine"
"0029865054","1306","BIOC","Cancer Research"
"0029865054","2730","MEDI","Oncology"
"0028828142","2734","MEDI","Pathology and Forensic Medicine"
"0028207444","2712","MEDI","Endocrinology, Diabetes and Metabolism"
"0028207444","2743","MEDI","Reproductive Medicine"
"0028207444","2748","MEDI","Urology"
"0032914890","2403","IMMU","Immunology"
"0032914890","2726","MEDI","Microbiology (medical)"
"0032914890","2734","MEDI","Pathology and Forensic Medicine"
"0030039985","1306","BIOC","Cancer Research"
"0030039985","2708","MEDI","Dermatology"
"0030765407","2734","MEDI","Pathology and Forensic Medicine"
"0034213697","1306","BIOC","Cancer Research"
"0034213697","2700","MEDI","Medicine (all)"
"0034213697","2730","MEDI","Oncology"
"0032873349","2734","MEDI","Pathology and Forensic Medicine"
"0033945084","1306","BIOC","Cancer Research"
"0033945084","2730","MEDI","Oncology"
"0026690717","2720","MEDI","Hematology"
"0029886011","1306","BIOC","Cancer Research"
"0029886011","2720","MEDI","Hematology"
"0031840621","2720","MEDI","Hematology"
"0028153898","2720","MEDI","Hematology"
"0034083341","2734","MEDI","Pathology and Forensic Medicine"
"0035138874","2734","MEDI","Pathology and Forensic Medicine"
"0035138874","3607","HEAL","Medical Laboratory Technology"
"0031854560","1306","BIOC","Cancer Research"
"0031854560","2720","MEDI","Hematology"
"0029015913","1307","BIOC","Cell Biology"
"0029015913","1312","BIOC","Molecular Biology"
"0030013525","1306","BIOC","Cancer Research"
"0030013525","2730","MEDI","Oncology"
"0034001504","2722","MEDI","Histology"
"0034001504","2734","MEDI","Pathology and Forensic Medicine"
"0031133118","1306","BIOC","Cancer Research"
"0031133118","1311","BIOC","Genetics"
"0035881982","1306","BIOC","Cancer Research"
"0035881982","2730","MEDI","Oncology"
"0028860224","1306","BIOC","Cancer Research"
"0028860224","1311","BIOC","Genetics"
"0028860224","1312","BIOC","Molecular Biology"
"0025765399","1306","BIOC","Cancer Research"
"0025765399","2730","MEDI","Oncology"
"0027418615","1306","BIOC","Cancer Research"
"0027418615","2730","MEDI","Oncology"
"0028019224","2720","MEDI","Hematology"
"0030683515","1306","BIOC","Cancer Research"
"0030683515","1307","BIOC","Cell Biology"
"0030683515","1311","BIOC","Genetics"
"0030683515","1312","BIOC","Molecular Biology"
"0030683515","2720","MEDI","Hematology"
"0032104728","1312","BIOC","Molecular Biology"
"0032104728","1313","BIOC","Molecular Medicine"
"0032104728","2720","MEDI","Hematology"
"0034703285","1311","BIOC","Genetics"
"0033809993","2734","MEDI","Pathology and Forensic Medicine"
"0034598363","2403","IMMU","Immunology"
"0033557589","2720","MEDI","Hematology"
"0025861793","1306","BIOC","Cancer Research"
"0025861793","1307","BIOC","Cell Biology"
"0025861793","1311","BIOC","Genetics"
"0025861793","2720","MEDI","Hematology"
"0025861793","2730","MEDI","Oncology"
"0025861793","2747","MEDI","Transplantation"
"0025912874","1000","MULT","Multidisciplinary"
"0025912874","1311","BIOC","Genetics"
"0033532190","1303","BIOC","Biochemistry"
"0032401747","1307","BIOC","Cell Biology"
"0032401747","1311","BIOC","Genetics"
"0028959163","2720","MEDI","Hematology"
"0033678402","2734","MEDI","Pathology and Forensic Medicine"
"0033557902","1303","BIOC","Biochemistry"
"0029907089","1000","MULT","Multidisciplinary"
"0029907089","1311","BIOC","Genetics"
"0030023799","1303","BIOC","Biochemistry"
"0034650957","2720","MEDI","Hematology"
"0026628784","2700","MEDI","Medicine (all)"
"0025940323","1000","MULT","Multidisciplinary"
"0025940323","1311","BIOC","Genetics"
"0034131436","2708","MEDI","Dermatology"
"0035282940","2720","MEDI","Hematology"
"0035328851","1306","BIOC","Cancer Research"
"0035328851","2730","MEDI","Oncology"
"12244277954","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"12244277954","1303","BIOC","Biochemistry"
"12244277954","1605","CHEM","Organic Chemistry"
"12244277954","2730","MEDI","Oncology"
"12244277954","3002","PHAR","Drug Discovery"
"12244277954","3004","PHAR","Pharmacology"
"0034655182","1306","BIOC","Cancer Research"
"0034655182","2730","MEDI","Oncology"
"0035167748","1306","BIOC","Cancer Research"
"0033883776","1306","BIOC","Cancer Research"
"0033883776","2730","MEDI","Oncology"
"0032989226","2720","MEDI","Hematology"
"0034101453","1306","BIOC","Cancer Research"
"0034101453","1311","BIOC","Genetics"
"0034101453","1312","BIOC","Molecular Biology"
"0031848146","1311","BIOC","Genetics"
"0031848146","2716","MEDI","Genetics (clinical)"
"0032456567","2708","MEDI","Dermatology"
"0031039992","2720","MEDI","Hematology"
"33748522353","2720","MEDI","Hematology"
"0032602423","2702","MEDI","Anatomy"
"0032602423","2734","MEDI","Pathology and Forensic Medicine"
"0027563573","2734","MEDI","Pathology and Forensic Medicine"
"0032981004","2722","MEDI","Histology"
"0032981004","2734","MEDI","Pathology and Forensic Medicine"
"0035174752","2715","MEDI","Gastroenterology"
"0033693772","2730","MEDI","Oncology"
"0033693772","2746","MEDI","Surgery"
"0033935830","2720","MEDI","Hematology"
"0033935830","2730","MEDI","Oncology"
"0025718579","2720","MEDI","Hematology"
"0035412371","2720","MEDI","Hematology"
"0025611985","1307","BIOC","Cell Biology"
"0025611985","2702","MEDI","Anatomy"
"0026355504","1309","BIOC","Developmental Biology"
"0026355504","1312","BIOC","Molecular Biology"
"0026355504","1314","BIOC","Physiology"
"0026355504","2710","MEDI","Embryology"
"0026355504","2729","MEDI","Obstetrics and Gynecology"
"0033754885","1307","BIOC","Cell Biology"
"0033754885","1309","BIOC","Developmental Biology"
"0344131384","2748","MEDI","Urology"
"0028784942","1307","BIOC","Cell Biology"
"0028784942","1309","BIOC","Developmental Biology"
"0028784942","1311","BIOC","Genetics"
"0033981729","1311","BIOC","Genetics"
"0033981729","2716","MEDI","Genetics (clinical)"
"0034036635","1307","BIOC","Cell Biology"
"0034036635","1309","BIOC","Developmental Biology"
"0034036635","2710","MEDI","Embryology"
"0032055562","2720","MEDI","Hematology"
"0032950641","1311","BIOC","Genetics"
"0032950641","2716","MEDI","Genetics (clinical)"
"0035072249","2404","IMMU","Microbiology"
"0034050902","1311","BIOC","Genetics"
"0034050902","2716","MEDI","Genetics (clinical)"
"0034710876","1000","MULT","Multidisciplinary"
"0034710876","1311","BIOC","Genetics"
"0033818954","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"0033818954","1308","BIOC","Clinical Biochemistry"
"0035826942","1000","MULT","Multidisciplinary"
"0035826942","1311","BIOC","Genetics"
"0033569406","1000","MULT","Multidisciplinary"
"0033569406","2700","MEDI","Medicine (all)"
"0035880236","2720","MEDI","Hematology"
"0035885971","1303","BIOC","Biochemistry"
"0035885971","1307","BIOC","Cell Biology"
"0035885971","2403","IMMU","Immunology"
"0035885971","2720","MEDI","Hematology"
"0035970039","1000","MULT","Multidisciplinary"
"0035970039","1311","BIOC","Genetics"
"0035437143","1303","BIOC","Biochemistry"
"0035437143","1307","BIOC","Cell Biology"
"0035437143","2403","IMMU","Immunology"
"0035437143","2720","MEDI","Hematology"
"0023160529","1303","BIOC","Biochemistry"
"0023160529","1307","BIOC","Cell Biology"
"0023160529","2403","IMMU","Immunology"
"0023160529","2720","MEDI","Hematology"
"0023880245","1000","MULT","Multidisciplinary"
"0023880245","1311","BIOC","Genetics"
"0024990090","2720","MEDI","Hematology"
"0030451722","1306","BIOC","Cancer Research"
"0030451722","2703","MEDI","Anesthesiology and Pain Medicine"
"0030451722","2720","MEDI","Hematology"
"0035168677","2720","MEDI","Hematology"
"0035383768","2720","MEDI","Hematology"
"0035313156","2720","MEDI","Hematology"
"0034661519","2720","MEDI","Hematology"
"9544233528","2720","MEDI","Hematology"
"0032920599","2700","MEDI","Medicine (all)"
"0026706299","1306","BIOC","Cancer Research"
"0026706299","2730","MEDI","Oncology"
"0035884615","1306","BIOC","Cancer Research"
"0035884615","2730","MEDI","Oncology"
"0034684129","1306","BIOC","Cancer Research"
"0034684129","2730","MEDI","Oncology"
"0029995607","1306","BIOC","Cancer Research"
"0029995607","2720","MEDI","Hematology"
"0014837635","1306","BIOC","Cancer Research"
"0014837635","2730","MEDI","Oncology"
"0019052984","1000","MULT","Multidisciplinary"
"0019052984","1311","BIOC","Genetics"
"0031561476","1304","BIOC","Biophysics"
"0031561476","1306","BIOC","Cancer Research"
"0031561476","2730","MEDI","Oncology"
"0035866754","1306","BIOC","Cancer Research"
"0035866754","2730","MEDI","Oncology"
"0035933754","1000","MULT","Multidisciplinary"
"0035913337","1000","MULT","Multidisciplinary"
"0035850870","1303","BIOC","Biochemistry"
"0035850870","1304","BIOC","Biophysics"
"0035850870","1312","BIOC","Molecular Biology"
"0032542364","1000","MULT","Multidisciplinary"
"0035141317","1306","BIOC","Cancer Research"
"0035141317","2720","MEDI","Hematology"
"0035141317","2730","MEDI","Oncology"
"0034710536","1306","BIOC","Cancer Research"
"0034710536","1311","BIOC","Genetics"
"0034710536","1312","BIOC","Molecular Biology"
"0035163226","1306","BIOC","Cancer Research"
"0035163226","2720","MEDI","Hematology"
"0035266132","1306","BIOC","Cancer Research"
"0035266132","2730","MEDI","Oncology"
"0034771555","1306","BIOC","Cancer Research"
"0034771555","2720","MEDI","Hematology"
"0034697113","1000","MULT","Multidisciplinary"
"0033543728","1000","MULT","Multidisciplinary"
"0034668786","1303","BIOC","Biochemistry"
"0033601370","1000","MULT","Multidisciplinary"
"0018348655","1000","MULT","Multidisciplinary"
"0018760324","1307","BIOC","Cell Biology"
"0018760324","1312","BIOC","Molecular Biology"
"0018760324","2700","MEDI","Medicine (all)"
"0025173845","1309","BIOC","Developmental Biology"
"0025173845","1311","BIOC","Genetics"
"0025639158","1307","BIOC","Cell Biology"
"0025639158","1312","BIOC","Molecular Biology"
"0030965946","1000","MULT","Multidisciplinary"
"0030905284","1000","MULT","Multidisciplinary"
"0028834902","1000","MULT","Multidisciplinary"
"0028834902","2700","MEDI","Medicine (all)"
"0028823020","1000","MULT","Multidisciplinary"
"0028823020","2700","MEDI","Medicine (all)"
"0034704923","1306","BIOC","Cancer Research"
"0034704923","1311","BIOC","Genetics"
"0034704923","1312","BIOC","Molecular Biology"
"0032480589","2700","MEDI","Medicine (all)"
"0032533228","2720","MEDI","Hematology"
"0033996949","2720","MEDI","Hematology"
"0033996949","2747","MEDI","Transplantation"
"0032859309","1306","BIOC","Cancer Research"
"0032859309","2730","MEDI","Oncology"
"0032859309","3004","PHAR","Pharmacology"
"0033814350","1307","BIOC","Cell Biology"
"0033814350","2702","MEDI","Anatomy"
"0033814350","2722","MEDI","Histology"
"0033814350","2734","MEDI","Pathology and Forensic Medicine"
"0032921194","1306","BIOC","Cancer Research"
"0032921194","2730","MEDI","Oncology"
"0034712478","2700","MEDI","Medicine (all)"
"0035014278","2720","MEDI","Hematology"
"0034995997","1306","BIOC","Cancer Research"
"0034995997","1307","BIOC","Cell Biology"
"0034995997","1311","BIOC","Genetics"
"0034995997","1312","BIOC","Molecular Biology"
"0034995997","2720","MEDI","Hematology"
"0034489987","2720","MEDI","Hematology"
"0020972981","1000","MULT","Multidisciplinary"
"0020972981","2700","MEDI","Medicine (all)"
"0026348952","1000","MULT","Multidisciplinary"
"0026348952","1311","BIOC","Genetics"
"0027091627","2720","MEDI","Hematology"
"0028944395","2720","MEDI","Hematology"
"0034611661","2700","MEDI","Medicine (all)"
"0027368352","1307","BIOC","Cell Biology"
"0027368352","1312","BIOC","Molecular Biology"
"0027296354","2720","MEDI","Hematology"
"0028147448","1307","BIOC","Cell Biology"
"0028147448","1311","BIOC","Genetics"
"0031459864","1307","BIOC","Cell Biology"
"0031459864","1312","BIOC","Molecular Biology"
"0031444245","1307","BIOC","Cell Biology"
"0031444245","1312","BIOC","Molecular Biology"
"0025868121","2720","MEDI","Hematology"
"0031561479","1304","BIOC","Biophysics"
"0031561479","1306","BIOC","Cancer Research"
"0031561479","2730","MEDI","Oncology"
"0032080097","2720","MEDI","Hematology"
"0023901483","1306","BIOC","Cancer Research"
"0023901483","2730","MEDI","Oncology"
"0027998224","1306","BIOC","Cancer Research"
"0027998224","1307","BIOC","Cell Biology"
"0027998224","1311","BIOC","Genetics"
"0027998224","2720","MEDI","Hematology"
"0027998224","2730","MEDI","Oncology"
"0027998224","2747","MEDI","Transplantation"
"0026666779","2720","MEDI","Hematology"
"0019914187","1306","BIOC","Cancer Research"
"0019914187","2730","MEDI","Oncology"
"0022623818","2700","MEDI","Medicine (all)"
"0027410950","2720","MEDI","Hematology"
"0029154919","2720","MEDI","Hematology"
"0027361154","2720","MEDI","Hematology"
"0029041749","2700","MEDI","Medicine (all)"
"23444462074","2700","MEDI","Medicine (all)"
"0018754612","1306","BIOC","Cancer Research"
"0018754612","2730","MEDI","Oncology"
"0023226534","1306","BIOC","Cancer Research"
"0023226534","2730","MEDI","Oncology"
"0026004410","1306","BIOC","Cancer Research"
"0026004410","2730","MEDI","Oncology"
"0019950807","2700","MEDI","Medicine (all)"
"0019971499","2700","MEDI","Medicine (all)"
"0029952614","2720","MEDI","Hematology"
"0029952614","2747","MEDI","Transplantation"
"0030965047","1306","BIOC","Cancer Research"
"0030965047","2730","MEDI","Oncology"
"0037187072","2700","MEDI","Medicine (all)"
"10544233369","2708","MEDI","Dermatology"
"0024202338","2406","IMMU","Virology"
"0024202338","2725","MEDI","Infectious Diseases"
"0021918972","1307","BIOC","Cell Biology"
"0021918972","1311","BIOC","Genetics"
"0021918972","1312","BIOC","Molecular Biology"
"0022544401","1000","MULT","Multidisciplinary"
"0021891894","1303","BIOC","Biochemistry"
"0023885305","1000","MULT","Multidisciplinary"
"0033084227","2720","MEDI","Hematology"
"0033763567","1306","BIOC","Cancer Research"
"0033763567","2730","MEDI","Oncology"
"4243697731","2720","MEDI","Hematology"
"0029802284","1306","BIOC","Cancer Research"
"0029802284","1311","BIOC","Genetics"
"0029802284","1312","BIOC","Molecular Biology"
"0032533940","2720","MEDI","Hematology"
"0035318564","2720","MEDI","Hematology"
"0034665780","2720","MEDI","Hematology"
"0035871889","2720","MEDI","Hematology"
"17344373892","1311","BIOC","Genetics"
"0003347351","2720","MEDI","Hematology"
"0031934179","2720","MEDI","Hematology"
"0031934179","2730","MEDI","Oncology"
"0342541022","2720","MEDI","Hematology"
"0032522945","2720","MEDI","Hematology"
"0022447025","1000","MULT","Multidisciplinary"
"0022447025","2700","MEDI","Medicine (all)"
"0033776193","1307","BIOC","Cell Biology"
"0025765803","1000","MULT","Multidisciplinary"
"0022541219","1000","MULT","Multidisciplinary"
"0028429961","1100","AGRI","Agricultural and Biological Sciences (all)"
"0028089005","1306","BIOC","Cancer Research"
"0028089005","1311","BIOC","Genetics"
"0028089005","1312","BIOC","Molecular Biology"
"0030670137","1304","BIOC","Biophysics"
"0030670137","1306","BIOC","Cancer Research"
"0030670137","2730","MEDI","Oncology"
"0023505080","1307","BIOC","Cell Biology"
"0026793260","1306","BIOC","Cancer Research"
"0026793260","2700","MEDI","Medicine (all)"
"0026793260","2730","MEDI","Oncology"
"0026772431","1306","BIOC","Cancer Research"
"0026772431","2730","MEDI","Oncology"
"0029966854","1000","MULT","Multidisciplinary"
"17144463437","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"17144463437","1312","BIOC","Molecular Biology"
"17144463437","2400","IMMU","Immunology and Microbiology (all)"
"17144463437","2800","NEUR","Neuroscience (all)"
"0031726412","2402","IMMU","Applied Microbiology and Biotechnology"
"0031726412","2404","IMMU","Microbiology"
"0031893168","1311","BIOC","Genetics"
"0031893168","2716","MEDI","Genetics (clinical)"
"0030756325","1000","MULT","Multidisciplinary"
"0028455715","2734","MEDI","Pathology and Forensic Medicine"
"0029804549","2748","MEDI","Urology"
"0032877615","2734","MEDI","Pathology and Forensic Medicine"
"0034900427","1306","BIOC","Cancer Research"
"0034900427","2730","MEDI","Oncology"
"0032747375","1306","BIOC","Cancer Research"
"0032747375","2730","MEDI","Oncology"
"0032538069","2700","MEDI","Medicine (all)"
"0023989811","1307","BIOC","Cell Biology"
"0023989811","1311","BIOC","Genetics"
"0025013548","1307","BIOC","Cell Biology"
"0025013548","1312","BIOC","Molecular Biology"
"0025011056","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"0025001894","1307","BIOC","Cell Biology"
"0025001894","1312","BIOC","Molecular Biology"
"0020008392","2700","MEDI","Medicine (all)"
"0024418882","1000","MULT","Multidisciplinary"
"0024418882","1311","BIOC","Genetics"
"0031850686","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"0031850686","2700","MEDI","Medicine (all)"
"0029101721","2715","MEDI","Gastroenterology"
"0034060733","2746","MEDI","Surgery"
"0030846533","2720","MEDI","Hematology"
"0034924333","2720","MEDI","Hematology"
"0033917694","2720","MEDI","Hematology"
"0033917694","2730","MEDI","Oncology"
"0025185854","1307","BIOC","Cell Biology"
"0025185854","1312","BIOC","Molecular Biology"
"0028917884","2720","MEDI","Hematology"
"0025853327","1000","MULT","Multidisciplinary"
"0025853327","1311","BIOC","Genetics"
"0027533168","1303","BIOC","Biochemistry"
"0027533168","1307","BIOC","Cell Biology"
"0027533168","2403","IMMU","Immunology"
"0027533168","2720","MEDI","Hematology"
"0033625335","1310","BIOC","Endocrinology"
"0033625335","1312","BIOC","Molecular Biology"
"0033625335","2403","IMMU","Immunology"
"0033625335","2723","MEDI","Immunology and Allergy"
"0034000142","2720","MEDI","Hematology"
"0026750372","1306","BIOC","Cancer Research"
"0026750372","1311","BIOC","Genetics"
"0026750372","1312","BIOC","Molecular Biology"
"1842405371","1303","BIOC","Biochemistry"
"1842405371","1307","BIOC","Cell Biology"
"1842405371","2403","IMMU","Immunology"
"1842405371","2700","MEDI","Medicine (all)"
"1842405371","2720","MEDI","Hematology"
"0026355821","2403","IMMU","Immunology"
"0026322030","1307","BIOC","Cell Biology"
"0026322030","1311","BIOC","Genetics"
"0026322030","1312","BIOC","Molecular Biology"
"0028177911","2720","MEDI","Hematology"
"0028929949","2403","IMMU","Immunology"
"0030760131","2720","MEDI","Hematology"
"0032828882","1303","BIOC","Biochemistry"
"0032828882","1307","BIOC","Cell Biology"
"0028226196","1303","BIOC","Biochemistry"
"0030063533","2720","MEDI","Hematology"
"0028978549","2720","MEDI","Hematology"
"0027157536","1303","BIOC","Biochemistry"
"0028912708","2720","MEDI","Hematology"
"0034744915","1306","BIOC","Cancer Research"
"0034744915","2720","MEDI","Hematology"
"0034744915","2730","MEDI","Oncology"
"0033912922","2403","IMMU","Immunology"
"0033912922","2723","MEDI","Immunology and Allergy"
"0031472434","1306","BIOC","Cancer Research"
"0031472434","2720","MEDI","Hematology"
"0031472434","2730","MEDI","Oncology"
"0032476674","1307","BIOC","Cell Biology"
"0032476674","1311","BIOC","Genetics"
"0032532096","1306","BIOC","Cancer Research"
"0032532096","2730","MEDI","Oncology"
"0030668320","1303","BIOC","Biochemistry"
"0033546145","1303","BIOC","Biochemistry"
"0030006364","2720","MEDI","Hematology"
"0030773545","1303","BIOC","Biochemistry"
"0032520979","2720","MEDI","Hematology"
"0034548829","2720","MEDI","Hematology"
"0030048429","2720","MEDI","Hematology"
"0030465011","1306","BIOC","Cancer Research"
"0030465011","2720","MEDI","Hematology"
"0030465011","2730","MEDI","Oncology"
"0345411442","1306","BIOC","Cancer Research"
"0345411442","2720","MEDI","Hematology"
"0345411442","2730","MEDI","Oncology"
"0027531374","2720","MEDI","Hematology"
"0034284309","2720","MEDI","Hematology"
"0034682805","1303","BIOC","Biochemistry"
"0032479426","1303","BIOC","Biochemistry"
"0035846993","1303","BIOC","Biochemistry"
"0033597715","1307","BIOC","Cell Biology"
"0033597715","1312","BIOC","Molecular Biology"
"0033168769","2720","MEDI","Hematology"
"0034093121","1307","BIOC","Cell Biology"
"0034093121","1312","BIOC","Molecular Biology"
"0034955436","1306","BIOC","Cancer Research"
"0034955436","1307","BIOC","Cell Biology"
"0034955436","1311","BIOC","Genetics"
"0034955436","2720","MEDI","Hematology"
"0034955436","2730","MEDI","Oncology"
"0034955436","2747","MEDI","Transplantation"
"0032543578","1100","AGRI","Agricultural and Biological Sciences (all)"
"0033866047","1307","BIOC","Cell Biology"
"0035160999","1306","BIOC","Cancer Research"
"0035160999","1307","BIOC","Cell Biology"
"0035160999","1311","BIOC","Genetics"
"0035160999","1312","BIOC","Molecular Biology"
"0035160999","2720","MEDI","Hematology"
"0035313462","2720","MEDI","Hematology"
"0034548863","2720","MEDI","Hematology"
"0034633535","2403","IMMU","Immunology"
"0034669936","2720","MEDI","Hematology"
"0029930378","1306","BIOC","Cancer Research"
"0029930378","2720","MEDI","Hematology"
"0033119490","1307","BIOC","Cell Biology"
"0033119490","1311","BIOC","Genetics"
"0035958555","1306","BIOC","Cancer Research"
"0035958555","1311","BIOC","Genetics"
"0035958555","1312","BIOC","Molecular Biology"
"0034649054","2700","MEDI","Medicine (all)"
"0033855893","2720","MEDI","Hematology"
"0034670022","2720","MEDI","Hematology"
"0033941761","2720","MEDI","Hematology"
"0034041375","2403","IMMU","Immunology"
"0034041375","2723","MEDI","Immunology and Allergy"
"0343091453","1307","BIOC","Cell Biology"
"0032528497","2720","MEDI","Hematology"
"0030933923","2720","MEDI","Hematology"
"0033083962","1306","BIOC","Cancer Research"
"0033083962","2730","MEDI","Oncology"
"0028204442","2700","MEDI","Medicine (all)"
"0033021543","2730","MEDI","Oncology"
"0018905242","1000","MULT","Multidisciplinary"
"0000109995","1000","MULT","Multidisciplinary"
"0000109995","1311","BIOC","Genetics"
"0032577051","1100","AGRI","Agricultural and Biological Sciences (all)"
"0032577051","1101","AGRI","Agricultural and Biological Sciences (miscellaneous)"
"0033824668","1306","BIOC","Cancer Research"
"0033824668","2720","MEDI","Hematology"
"0026010027","1307","BIOC","Cell Biology"
"0026010027","1311","BIOC","Genetics"
"0026010027","1312","BIOC","Molecular Biology"
"0028985212","1000","MULT","Multidisciplinary"
