"PubSID","Name"
"84928531309","Liver Neoplasms"
"84928531309","Molecular Targeted Therapy"
"84928531309","Neoplasm Staging"
"84928531309","Patient Selection"
"84928531309","Predictive Value of Tests"
"84928531309","Signal Transduction"
"84928531309","Treatment Outcome"
"84921362441","Antibodies, Anti-Idiotypic"
"84921362441","Antibodies, Monoclonal"
"84921362441","Antineoplastic Agents"
"84921362441","Humans"
"84921362441","Receptors, Vascular Endothelial Growth Factor"
"84921362441","Signal Transduction"
"84921362441","Stomach Neoplasms"
"84921362441","Survival Rate"
"84921362441","Treatment Outcome"
"84921362441","Tumor Markers, Biological"
"84921362441","Vascular Endothelial Growth Factor A"
"84918573384","Angiogenesis Inhibitors"
"84918573384","Antibodies, Monoclonal"
"84918573384","Antineoplastic Agents"
"84918573384","Clinical Trials as Topic"
"84918573384","Humans"
"84918573384","Molecular Targeted Therapy"
"84918573384","Neovascularization, Pathologic"
"84918573384","Stomach Neoplasms"
"84918573384","Treatment Outcome"
"84918573384","Vascular Endothelial Growth Factor A"
"84918573384","Vascular Endothelial Growth Factor Receptor-2"
"84907486352","Antibodies, Monoclonal"
"84907486352","Antineoplastic Agents"
"84907486352","Databases, Factual"
"84907486352","Humans"
"84907486352","Neoplasm Staging"
"84907486352","Stomach Neoplasms"
"84907486352","Survival Rate"
"84907486352","Taxoids"
"84927649692","Antineoplastic Agents"
"84927649692","Chemotherapy, Adjuvant"
"84927649692","Clinical Protocols"
"84927649692","Gastrectomy"
"84927649692","Humans"
"84927649692","Neoadjuvant Therapy"
"84927649692","Neoplasm Staging"
"84927649692","Palliative Care"
"84927649692","Radiotherapy, Adjuvant"
"84927649692","Stomach Neoplasms"
"84927649692","United States"
"84928044744","Adenocarcinoma"
"84928044744","Antibodies, Monoclonal"
"84928044744","Antineoplastic Agents"
"84928044744","Bevacizumab"
"84928044744","Biomarkers, Tumor"
"84928044744","Humans"
"84928044744","Prognosis"
"84928044744","Proto-Oncogene Proteins c-met"
"84928044744","Receptor, Epidermal Growth Factor"
"84928044744","Receptor, ErbB-2"
"84928044744","Stomach Neoplasms"
"84928044744","TOR Serine-Threonine Kinases"
"84928044744","Vascular Endothelial Growth Factor A"
"84928044744","Vascular Endothelial Growth Factors"
"84909989459","Angiogenesis Inhibitors"
"84909989459","Animals"
"84909989459","Antineoplastic Agents"
"84909989459","Biomarkers, Tumor"
"84909989459","Drug Design"
"84909989459","Humans"
"84909989459","Molecular Diagnostic Techniques"
"84909989459","Molecular Targeted Therapy"
"84909989459","Patient Selection"
"84909989459","Predictive Value of Tests"
"84909989459","Protein Kinase Inhibitors"
"84909989459","Signal Transduction"
"84909989459","Stomach Neoplasms"
"84909989459","Treatment Outcome"
"84923279264","Angiogenesis Inhibitors"
"84923279264","Animals"
"84923279264","Antibodies, Monoclonal, Humanized"
"84923279264","Clinical Trials, Phase III as Topic"
"84923279264","Colorectal Neoplasms"
"84923279264","Drug Screening Assays, Antitumor"
"84923279264","Humans"
"84923279264","Phenylurea Compounds"
"84923279264","Pyridines"
"84923279264","Receptors, Vascular Endothelial Growth Factor"
"84923279264","Recombinant Fusion Proteins"
"84923279264","Tumor Microenvironment"
"84910003792","Antineoplastic Combined Chemotherapy Protocols"
"84910003792","Chemoradiotherapy, Adjuvant"
"84910003792","Chemotherapy, Adjuvant"
"84910003792","Humans"
"84910003792","Molecular Targeted Therapy"
"84910003792","Neoadjuvant Therapy"
"84910003792","Risk Factors"
"84910003792","Stomach Neoplasms"
"84910003792","Survival Analysis"
"84910003792","Treatment Outcome"
"84921728501","Antineoplastic Agents"
"84921728501","Carcinoma, Hepatocellular"
"84921728501","Humans"
"84921728501","Liver Neoplasms"
"84921728501","Niacinamide"
"84921728501","Patient Selection"
"84921728501","Phenylurea Compounds"
"84921728501","Treatment Outcome"
"84906777617","Anti-Bacterial Agents"
"84906777617","Helicobacter Infections"
"84906777617","Helicobacter pylori"
"84906777617","Humans"
"84906777617","Stomach Neoplasms"
"84925610511","Angiogenesis Inhibitors"
"84925610511","Animals"
"84925610511","Antibodies, Monoclonal"
"84925610511","Antibodies, Monoclonal, Humanized"
"84925610511","Antineoplastic Agents"
"84925610511","Clinical Trials as Topic"
"84925610511","Humans"
"84925610511","Molecular Targeted Therapy"
"84925610511","Neovascularization, Pathologic"
"84925610511","Prognosis"
"84925610511","Receptors, Vascular Endothelial Growth Factor"
"84925610511","Signal Transduction"
"84925610511","Stomach Neoplasms"
"84925610511","Vascular Endothelial Growth Factor A"
"84916199585","Animals"
"84916199585","Antibodies, Monoclonal"
"84916199585","Antineoplastic Agents"
"84916199585","Humans"
"84916199585","Molecular Targeted Therapy"
"84916199585","Stomach Neoplasms"
"84916199585","Vascular Endothelial Growth Factor A"
"84902313634","Animals"
"84902313634","Antineoplastic Agents"
"84902313634","Drug Resistance, Neoplasm"
"84902313634","Germ-Line Mutation"
"84902313634","Hepatocyte Growth Factor"
"84902313634","Humans"
"84902313634","Molecular Targeted Therapy"
"84902313634","Proto-Oncogene Proteins c-met"
"84902313634","Receptor, Epidermal Growth Factor"
"84902313634","Receptor, ErbB-2"
"84902313634","Stomach Neoplasms"
"84902313634","TOR Serine-Threonine Kinases"
"84905025438","Antineoplastic Combined Chemotherapy Protocols"
"84905025438","Clinical Trials, Phase II as Topic"
"84905025438","Clinical Trials, Phase III as Topic"
"84905025438","Humans"
"84905025438","Molecular Targeted Therapy"
"84905025438","Stomach Neoplasms"
"84905025438","Survival Rate"
"84904044814","Adenocarcinoma"
"84904044814","Antibodies, Monoclonal"
"84904044814","Antineoplastic Agents"
"84904044814","Antineoplastic Combined Chemotherapy Protocols"
"84904044814","Disease Progression"
"84904044814","Drug Approval"
"84904044814","Drug Screening Assays, Antitumor"
"84904044814","Esophageal Neoplasms"
"84904044814","Esophagogastric Junction"
"84904044814","Humans"
"84904044814","Stomach Neoplasms"
"84904044814","Vascular Endothelial Growth Factor Receptor-2"
"84905858700","Angiogenesis Inhibitors"
"84905858700","Animals"
"84905858700","Antibodies, Monoclonal"
"84905858700","Esophageal Neoplasms"
"84905858700","Humans"
"84905858700","Neovascularization, Pathologic"
"84905858700","Protein Kinase Inhibitors"
"84905858700","Protein-Tyrosine Kinases"
"84905858700","Receptors, Vascular Endothelial Growth Factor"
"84905858700","Stomach Neoplasms"
"84905858700","Vascular Endothelial Growth Factor A"
"84901586010","Antineoplastic Agents"
"84901586010","Carcinoma, Hepatocellular"
"84901586010","Hepatectomy"
"84901586010","Humans"
"84901586010","Liver Neoplasms"
"84901586010","Liver Transplantation"
"84901586010","Niacinamide"
"84901586010","Phenylurea Compounds"
"84905827126","Angiogenesis Inhibitors"
"84905827126","Antibodies, Monoclonal"
"84905827126","Antibodies, Monoclonal, Humanized"
"84905827126","Breast Neoplasms"
"84905827126","Clinical Trials, Phase III as Topic"
"84905827126","Disease-Free Survival"
"84905827126","Female"
"84905827126","Humans"
"84905827126","Treatment Outcome"
"84905827126","Vascular Endothelial Growth Factor Receptor-2"
"84903175348","Animals"
"84903175348","Antineoplastic Agents"
"84903175348","Drug Design"
"84903175348","Humans"
"84903175348","Molecular Targeted Therapy"
"84903175348","Signal Transduction"
"84903175348","Stomach Neoplasms"
"84903175348","Treatment Outcome"
"84903175348","Tumor Markers, Biological"
"0035800507","Cancer therapy"
"0005984244","TRANSPLANTATION"
"0345615911","KIDNEY/transplantation"
"0345615911","MERCAPTOPURINE/related compounds"
"77049284622","KIDNEYS/transplantation"
"77049284622","TWINS"
"73649153279","ACTINOMYCIN"
"73649153279","AZASERINE"
"73649153279","IMIDAZOLES"
"73649153279","KIDNEY TRANSPLANTATION"
"73649153279","MERCAPTOPURINE"
"73649153279","PREDNISONE"
"0001082014","BONE MARROW/transplantation"
"0001082014","LEUKEMIA/radiotherapy"
"0001082014","RADIATION INJURY/therapy"
"0001082014","RADIATION PROTECTION"
"0035902180","Multicellular communication"
"0035800763","Phosphorylation"
"0035800763","Plasma membranes"
"0035368548","Insulin resistance"
"0035914388","Isoforms"
"0035844257","Phosphorylation"
"0035902115","Cell cycle"
"0035854677","Apoptosis"
"0035854677","Phosphorylation"
"0035850916","Transformation"
"0035813230","Signal transduction"
"0035920145","Apoptosis"
"0035920145","Serine"
"0037059834","Microarray"
"0035413616","Cyclin dependent kinases"
"0035470983","Light-emitting probes"
"0035816685","Embryonic cultures"
"0035413618","Nuclear hormone receptors"
"0035413606","Neurotransmitter biosynthesis"
"0034962383","Pseudo atomic receptor model (PARM)"
"0035385131","Molecular field analysis (MFA)"
"0035812694","Genomics"
"0035477020","Cell adhesion"
"10744220576","Apoptosis"
"10744220576","Cell lines"
"0035968166","Oligomerization"
"0035951860","Hematopoiesis"
"0035951860","Hypermotility"
"0035072249","Microarrays"
"0035913337","Drug resistance"
"0020972981","Abelson murine leukemia virus"
"0020972981","Cell Transformation, Neoplastic"
"0020972981","Chromosome Mapping"
"0020972981","Chromosomes, Human, 21-22 and Y"
"0020972981","Chromosomes, Human, 6-12 and X"
"0020972981","Humans"
"0020972981","Hybrid Cells"
"0020972981","Leukemia, Myeloid"
"0020972981","Male"
"0020972981","Nucleic Acid Hybridization"
"0020972981","Oncogenes"
"0020972981","Translocation, Genetic"
"0002885724","BUSULFAN/therapy"
"0002885724","LEUKEMIA, MYELOCYTIC/therapy"
"0002943076","ADENINE"
"0002943076","CHROMATOGRAPHY"
"0002943076","EXPERIMENTAL LAB STUDY"
"0002943076","NUCLEOSIDES"
"0002943076","ULTRAVIOLET RAYS"
"5044225888","Mutations"
"5044225888","Translocations"
"5044225888","Transmembranes"
"0035943311","Convergent syntheses"
"0035941203","Protein isoforms"
"0037182861","Haematopoiesis"
"0037182861","Mice"
"30744477950","Angiogenesis"
"30744477950","Pathological conditions"
"11844254414","Antiangiogenic therapies"
"11844254414","Tumor vasculature"
"11844254414","Vascular normalization"
"3142676436","Bone marrow"
"3142676436","Chronic myeloid leukemia (CML)"
"3142676436","Mutations"
"3142676436","Progenitors"
"4644305806","Phosphorylation"
"4644305806","Signalling"
"4644305806","Substrate domain (SD)"
"0141599428","Phosphorylation"
"20444427212","Epidermal growth factor receptors (EGFR)"
"20444427212","Kinase inhibitors"
"20444427212","Virtual screening (VS)"
"20444427212","Water molecules"
"18244409687","Local lymph nodes"
"30744477450","Lymphangionesgensis"
"30744477450","Lymphatic vessels"
"19644394554","Growth factor"
"19644394554","Intracellular production"
"19644394554","Platelet-derived growth factor (PDGF)"
"19644394554","Vascular remodeling"
"0242670019","Gastrointestinal stromal tumors (GIST)"
"33748751207","Hyaluronan"
"33748751207","Inhibitory effects"
"33748751207","Platelet derived growth factor (PDGF)"
"33748751207","Receptor activation"
"2342624080","Growth inhibition"
"2342624080","Lung cancer"
"2342624080","Mutations"
"2342624080","Tyrosine kinase"
"0035805546","Phosphorylation"
"18444368709","Structural basis"
"33645340325","Angiogenesis"
"33645340325","Lung cancer cells"
"33645340325","Vascular targeting"
"33645340325","ZD6126"
"0242581718","Cancer cells"
"7444259131","Antitumor efficacy"
"7444259131","Human renal cell carcinoma"
"7444259131","Tumor growth"
"7444259131","Vessel formation"
"30744449235","Antiangiogenic agents"
"30744449235","Macular degeneration"
"30744449235","Morphogenesis"
"28644432204","Metastasis"
"28644432204","Tumour cells"
"0037423321","Homeostasis"
"0037154738","Antiangiogenic therapy"
"4143066760","Apoptosis"
"4143066760","Lung cancer"
"18444374405","Mutations"
"34247327408","ADENOCARCINOMA"
"34247327408","BONE NEOPLASMS"
"34247327408","CARCINOGENS"
"34247327408","DIETHYLSTILBESTROL"
"34247327408","EXPERIMENTAL LAB STUDY"
"34247327408","HAMSTERS"
"34247327408","KIDNEY NEOPLASMS"
"34247327408","LUNG NEOPLASMS"
"34247327408","NEOPLASM METASTASIS"
"34247327408","NEOPLASM REGRESSION, SPONTANEOUS"
"34247327408","NEOPLASM THERAPY"
"34247327408","NEOPLASMS, EXPERIMENTAL"
"34247327408","PATHOLOGY"
"34247327408","RADIOGRAPHY"
"34247327408","TESTOSTERONE"
"19744365702","Clinical kinase inhibitors"
"19744365702","Epidermal growth factor receptor (EGFR)"
"19744365702","Molecule-kinase interaction map"
"24744465206","Farnesyl transferase inhibitor (FTI)"
"24744465206","Geranylgeranyl transferase-1"
"24744465206","MCF-7 breast cancer cells"
"24744465206","Rapamycin treatment"
"0035920244","Endothelium"
"10744221013","Ligand binding"
"10744221013","Tumor growth inhibition"
"2342557044","Cell growth"
"2342557044","Epidermal growth factor receptor (EGFR)"
"84918815964","Adolescent"
"84918815964","Adult"
"84918815964","Aged"
"84918815964","Child"
"84918815964","Child, Preschool"
"84918815964","Female"
"84918815964","Follow-Up Studies"
"84918815964","Global Health"
"84918815964","Humans"
"84918815964","Incidence"
"84918815964","Infant"
"84918815964","Infant, Newborn"
"84918815964","Male"
"84918815964","Middle Aged"
"84918815964","Mortality"
"84918815964","Neoplasms"
"84918815964","Prognosis"
"84918815964","Registries"
"84918815964","Risk Factors"
"84918815964","Survival Rate"
"84918815964","Young Adult"
"84900437949","Cohort Studies"
"84900437949","Female"
"84900437949","GTP Phosphohydrolases"
"84900437949","Humans"
"84900437949","Male"
"84900437949","Membrane Proteins"
"84900437949","Middle Aged"
"84900437949","Mutation"
"84900437949","Neoplasm Staging"
"84900437949","Phosphatidylinositol 3-Kinases"
"84900437949","Prognosis"
"84900437949","Proto-Oncogene Proteins"
"84900437949","Proto-Oncogene Proteins B-raf"
"84900437949","Stomach Neoplasms"
"84900437949","ras Proteins"
"77956262693","Adenocarcinoma"
"77956262693","Aged"
"77956262693","Antibodies, Monoclonal"
"77956262693","Antibodies, Monoclonal, Humanized"
"77956262693","Antineoplastic Agents"
"77956262693","Antineoplastic Combined Chemotherapy Protocols"
"77956262693","Cisplatin"
"77956262693","Deoxycytidine"
"77956262693","Drug Therapy, Combination"
"77956262693","Esophagogastric Junction"
"77956262693","Female"
"77956262693","Fluorouracil"
"77956262693","Humans"
"77956262693","Male"
"77956262693","Middle Aged"
"77956262693","Receptor, ErbB-2"
"77956262693","Stomach Neoplasms"
"77956262693","Survival Analysis"
"77956262693","Treatment Outcome"
"84886788915","5-Fluorouracil"
"84886788915","Cisplatin"
"84886788915","FLAGS"
"84886788915","Gastric"
"84886788915","Phase 3"
"84886788915","S-1"
"84905028489","Adenocarcinoma"
"84905028489","Adult"
"84905028489","Aged"
"84905028489","Antibodies, Monoclonal"
"84905028489","Antineoplastic Combined Chemotherapy Protocols"
"84905028489","Cisplatin"
"84905028489","Confidence Intervals"
"84905028489","Deoxycytidine"
"84905028489","Disease-Free Survival"
"84905028489","Dose-Response Relationship, Drug"
"84905028489","Double-Blind Method"
"84905028489","Drug Administration Schedule"
"84905028489","Epirubicin"
"84905028489","Esophagogastric Junction"
"84905028489","Female"
"84905028489","Fluorouracil"
"84905028489","Humans"
"84905028489","Male"
"84905028489","Maximum Tolerated Dose"
"84905028489","Middle Aged"
"84905028489","Neoplasm Invasiveness"
"84905028489","Neoplasm Staging"
"84905028489","Prognosis"
"84905028489","Proportional Hazards Models"
"84905028489","Stomach Neoplasms"
"84905028489","Survival Rate"
"84905028489","Treatment Outcome"
"84891372637","Adult"
"84891372637","Aged"
"84891372637","Anemia"
"84891372637","Anorexia"
"84891372637","Antineoplastic Agents, Phytogenic"
"84891372637","Antineoplastic Combined Chemotherapy Protocols"
"84891372637","Camptothecin"
"84891372637","Drug Administration Schedule"
"84891372637","Female"
"84891372637","Fluorouracil"
"84891372637","Humans"
"84891372637","Kaplan-Meier Estimate"
"84891372637","Male"
"84891372637","Middle Aged"
"84891372637","Neutropenia"
"84891372637","Paclitaxel"
"84891372637","Platinum"
"84891372637","Prospective Studies"
"84891372637","Stomach Neoplasms"
"84891372637","Treatment Failure"
"84891372637","Treatment Outcome"
"84908139963","Adenocarcinoma"
"84908139963","Adult"
"84908139963","Aged"
"84908139963","Antibodies, Monoclonal"
"84908139963","Antineoplastic Combined Chemotherapy Protocols"
"84908139963","Confidence Intervals"
"84908139963","Disease-Free Survival"
"84908139963","Dose-Response Relationship, Drug"
"84908139963","Double-Blind Method"
"84908139963","Drug Administration Schedule"
"84908139963","Esophageal Neoplasms"
"84908139963","Esophagogastric Junction"
"84908139963","Female"
"84908139963","Humans"
"84908139963","Kaplan-Meier Estimate"
"84908139963","Male"
"84908139963","Maximum Tolerated Dose"
"84908139963","Middle Aged"
"84908139963","Paclitaxel"
"84908139963","Prognosis"
"84908139963","Proportional Hazards Models"
"84908139963","Remission Induction"
"84908139963","Stomach Neoplasms"
"84908139963","Survival Analysis"
"84908139963","Treatment Outcome"
"77957891539","Cell Line, Tumor"
"77957891539","Cell Proliferation"
"77957891539","Drug Resistance, Neoplasm"
"77957891539","Everolimus"
"77957891539","Fluorouracil"
"77957891539","G1 Phase"
"77957891539","Humans"
"77957891539","Intracellular Signaling Peptides and Proteins"
"77957891539","Protein-Serine-Threonine Kinases"
"77957891539","Sirolimus"
"77957891539","Stomach Neoplasms"
"77957891539","TOR Serine-Threonine Kinases"
"77957891539","Thymidylate Synthase"
"84891371392","Adenocarcinoma"
"84891371392","Adult"
"84891371392","Aged"
"84891371392","Aged, 80 and over"
"84891371392","Disease-Free Survival"
"84891371392","Double-Blind Method"
"84891371392","Female"
"84891371392","Humans"
"84891371392","Immunosuppressive Agents"
"84891371392","Kaplan-Meier Estimate"
"84891371392","Male"
"84891371392","Middle Aged"
"84891371392","Neoplasm Recurrence, Local"
"84891371392","Proportional Hazards Models"
"84891371392","Sirolimus"
"84891371392","Stomach Neoplasms"
"84891371392","Young Adult"
"84925222119","Adolescent"
"84925222119","Adult"
"84925222119","Aged"
"84925222119","Aged, 80 and over"
"84925222119","Antibodies, Monoclonal"
"84925222119","Antineoplastic Agents"
"84925222119","Dacarbazine"
"84925222119","Disease-Free Survival"
"84925222119","Double-Blind Method"
"84925222119","Female"
"84925222119","Humans"
"84925222119","Male"
"84925222119","Melanoma"
"84925222119","Middle Aged"
"84925222119","Programmed Cell Death 1 Receptor"
"84925222119","Proto-Oncogene Proteins B-raf"
"84925222119","Survival Rate"
"84925222119","Young Adult"
"84908354848","Adolescent"
"84908354848","Adult"
"84908354848","Aged"
"84908354848","Antibodies, Monoclonal"
"84908354848","Antineoplastic Agents"
"84908354848","Dose-Response Relationship, Drug"
"84908354848","Drug Eruptions"
"84908354848","Drug Resistance, Neoplasm"
"84908354848","Fatigue"
"84908354848","Female"
"84908354848","Humans"
"84908354848","Male"
"84908354848","Melanoma"
"84908354848","Middle Aged"
"84908354848","Programmed Cell Death 1 Receptor"
"84908354848","Pruritus"
"84908354848","Skin Neoplasms"
"84908354848","Treatment Outcome"
"84908354848","Young Adult"
"84929481480","Adult"
"84929481480","Aged"
"84929481480","Aged, 80 and over"
"84929481480","Antibodies, Monoclonal, Humanized"
"84929481480","Antigens, CD274"
"84929481480","Antineoplastic Agents"
"84929481480","Biological Markers"
"84929481480","Carcinoma, Non-Small-Cell Lung"
"84929481480","Disease-Free Survival"
"84929481480","Female"
"84929481480","Humans"
"84929481480","Infusions, Intravenous"
"84929481480","Lung Neoplasms"
"84929481480","Male"
"84929481480","Middle Aged"
"84929481480","ROC Curve"
"84929481480","Survival Analysis"
"84891915708","Adolescent"
"84891915708","Adult"
"84891915708","Aged"
"84891915708","Aged, 80 and over"
"84891915708","Antineoplastic Agents"
"84891915708","Carcinoma, Hepatocellular"
"84891915708","Disease-Free Survival"
"84891915708","Female"
"84891915708","Humans"
"84891915708","Indoles"
"84891915708","Kaplan-Meier Estimate"
"84891915708","Liver Neoplasms"
"84891915708","Male"
"84891915708","Middle Aged"
"84891915708","Niacinamide"
"84891915708","Phenylurea Compounds"
"84891915708","Proportional Hazards Models"
"84891915708","Pyrroles"
"84891915708","Young Adult"
"84885587718","Adult"
"84885587718","Aged"
"84885587718","Aged, 80 and over"
"84885587718","Alanine"
"84885587718","Carcinoma, Hepatocellular"
"84885587718","Double-Blind Method"
"84885587718","Drug Resistance, Neoplasm"
"84885587718","Female"
"84885587718","Follow-Up Studies"
"84885587718","Humans"
"84885587718","Liver Neoplasms"
"84885587718","Male"
"84885587718","Middle Aged"
"84885587718","Niacinamide"
"84885587718","Phenylurea Compounds"
"84885587718","Prognosis"
"84885587718","Protein Kinase Inhibitors"
"84885587718","Salvage Therapy"
"84885587718","Survival Rate"
"84885587718","Triazines"
"84885587718","Young Adult"
"84920993186","Adult"
"84920993186","Aged"
"84920993186","Aged, 80 and over"
"84920993186","Antineoplastic Agents"
"84920993186","Carcinoma, Hepatocellular"
"84920993186","Drug Administration Schedule"
"84920993186","Female"
"84920993186","Hand-Foot Syndrome"
"84920993186","Humans"
"84920993186","Hypertension"
"84920993186","Indazoles"
"84920993186","Kaplan-Meier Estimate"
"84920993186","Liver Neoplasms"
"84920993186","Male"
"84920993186","Middle Aged"
"84920993186","Niacinamide"
"84920993186","Odds Ratio"
"84920993186","Phenylurea Compounds"
"84920993186","Protein Kinase Inhibitors"
"84920993186","Receptor Protein-Tyrosine Kinases"
"84920993186","Risk Factors"
"84920993186","Treatment Outcome"
"84923144891","Antineoplastic Combined Chemotherapy Protocols"
"84923144891","Carcinoma, Hepatocellular"
"84923144891","Double-Blind Method"
"84923144891","Female"
"84923144891","Humans"
"84923144891","Liver Neoplasms"
"84923144891","Male"
"84923144891","Middle Aged"
"84923144891","Niacinamide"
"84923144891","Phenylurea Compounds"
"84923144891","Placebos"
"84923144891","Quinazolines"
"84885173677","Hepatocellular carcinoma"
"84885173677","Receptor kinase inhibition"
"84885173677","Regorafenib"
"84885173677","Safety"
"84885173677","Second line"
"84885173677","Tolerability"
"84922742421","Adult"
"84922742421","Aged"
"84922742421","Disease-Free Survival"
"84922742421","Female"
"84922742421","Humans"
"84922742421","Iodine Radioisotopes"
"84922742421","Kaplan-Meier Estimate"
"84922742421","Male"
"84922742421","Middle Aged"
"84922742421","Phenylurea Compounds"
"84922742421","Protein Kinase Inhibitors"
"84922742421","Quinolines"
"84922742421","Thyroid Neoplasms"
"84918777261","Adult"
"84918777261","Aged"
"84918777261","Antineoplastic Combined Chemotherapy Protocols"
"84918777261","Asian Continental Ancestry Group"
